"id_estudiante","beca","ingreso_familiar","escolaridad_madre","escolaridad_padre","num_hermanos","rural","indigena","distancia_escuela","mujer","edad","calificacion_previa","asistencia_previa","calificacion","asistencia","desercion"
1707,0,4735.77,0,9,3,0,0,0.67,1,14,82.2,97.6,83,100,0
1708,0,6662.17,9,12,1,0,0,0.21,0,14,93.3,98,74.2,100,0
1709,0,4215.87,12,6,2,1,0,4.12,0,16,92.2,98,85.6,96.1,0
1710,0,12006.19,3,12,1,1,1,2.27,1,15,98,98,100,84.1,0
1711,0,7406.88,6,6,2,0,1,0.13,1,17,92.1,98,84.6,100,0
1712,0,9712.25,0,3,1,0,0,0.09,1,17,83.3,98,81.2,91.7,0
1713,0,5040.18,9,6,3,0,0,4.12,1,12,88.7,98,87.8,100,0
1714,0,8378.01,9,3,1,0,0,1.09,1,15,94.2,98,90.8,92.9,0
1715,0,3658.23,6,0,3,1,0,0.48,1,16,66.6,91.4,68.7,87.6,0
1716,1,3044.93,9,3,2,0,0,0.59,1,14,77,98,96.6,100,0
1717,0,24143.94,9,9,1,0,0,0.09,1,14,98,98,100,100,0
1718,0,5282.95,6,12,3,0,0,0.79,1,16,98,98,100,98.5,0
1719,0,12759.91,3,0,6,0,0,0.34,0,15,86.1,98,88.4,100,0
1720,0,32465.66,0,3,4,0,0,0.05,0,15,98,98,91.9,93.8,0
1721,1,3768.68,9,9,3,1,0,1.16,0,13,77.1,90.9,87.4,100,0
1722,0,12448.31,3,12,2,0,0,0.02,0,15,98,98,94.7,97.5,0
1723,0,14472.91,6,3,4,0,0,0.18,0,15,98,98,100,100,0
1724,0,8509.26,6,3,3,0,0,0.8,0,15,96.8,98,100,96.8,0
1725,0,8132.06,6,3,4,1,0,1.81,0,15,98,98,100,93.2,0
1726,0,11977.94,0,12,1,0,0,0.81,1,15,98,98,98.6,99.2,0
1727,0,12759.72,16,9,3,1,0,3.13,0,16,98,98,100,100,0
1728,0,7667.29,12,3,4,0,1,0.36,1,16,98,98,86.4,100,0
1729,0,7705.83,12,6,2,0,1,0.94,0,16,98,98,100,100,0
1730,0,14134.26,12,6,6,0,0,0.52,1,14,98,98,88.1,100,0
1731,0,2133.66,6,6,1,1,1,11.81,0,16,67.3,89.8,76,83.5,0
1732,0,15490.74,12,6,2,0,0,1,1,12,98,98,97.2,90.1,0
1733,0,11029.67,3,0,1,0,0,0.25,1,16,92.4,98,83.1,100,0
1734,0,4658.42,12,0,2,0,0,1.31,0,14,90.7,98,92.9,100,0
1735,0,5683.13,9,6,1,0,0,0.28,1,16,98,98,90.4,100,0
1736,0,24541.24,6,6,0,1,0,5.52,0,15,98,98,92.4,100,0
1737,0,15650.77,3,3,3,0,0,0.57,0,16,98,98,94.4,97.4,0
1738,0,13026.44,12,9,4,0,0,0.68,0,18,98,98,93.7,99.9,0
1739,0,5784.54,12,9,1,1,0,3.47,0,15,91.5,98,83.1,91.3,0
1740,0,7998.25,12,6,1,0,0,0.16,1,15,98,98,93,100,0
1741,0,19517.14,0,3,3,1,0,0.16,0,12,98,98,100,100,0
1742,0,22580.48,6,9,3,0,0,0.39,1,14,98,98,97,100,0
1743,0,3576.14,6,12,4,0,0,1.43,0,15,89.5,98,88,99.9,0
1744,1,3198.95,16,12,2,0,0,1.74,1,17,98,98,100,100,0
1745,1,2018.08,3,6,3,1,0,2.19,1,14,60.6,76,60.1,89.4,0
1746,0,11744.11,9,12,1,0,1,0.63,1,18,98,98,100,100,0
1747,0,8303.92,3,6,4,0,0,0.2,0,14,94.2,98,88.5,100,0
1748,0,12253.03,9,0,2,1,0,7.86,0,15,98,98,86.2,98.3,0
1749,0,11447.86,16,0,4,0,0,1.06,1,16,98,98,100,100,0
1750,0,8903.65,6,6,2,1,0,5.78,0,12,90.5,98,86.1,94.6,0
1751,0,24573.91,9,0,2,1,0,7.87,1,12,98,98,85.9,91.6,0
1752,0,23124.38,9,6,3,0,0,0.71,1,13,98,98,100,96,0
1753,0,6656.33,0,6,3,1,1,2.55,1,12,85.2,98,69.2,97.1,0
1754,0,11382.02,16,9,4,0,1,1.63,1,14,98,98,99.4,91.8,0
1755,0,9347.21,0,6,1,1,0,2.4,0,16,91,98,94.9,93.2,0
1756,0,8842.18,9,6,1,0,0,0.89,1,17,98,98,98.7,100,0
1757,0,6147.95,6,9,1,1,0,4.92,0,14,82.1,98,93.4,100,0
1758,1,3328.42,6,3,2,0,0,0.83,1,12,86,98,100,100,0
1759,0,12730.2,3,6,1,0,0,0.01,1,16,96.4,98,100,100,0
1760,0,9569.09,6,3,3,1,1,6.03,1,15,79,98,100,100,0
1761,0,6296.39,9,12,2,0,0,1.64,1,14,98,98,100,93.5,0
1762,0,29864.86,9,12,3,0,0,0.86,0,16,98,98,88.1,99,0
1763,0,4998.08,6,0,1,1,0,0.01,0,15,75.6,87.2,81.3,95.6,0
1764,0,8155.54,3,12,3,1,0,1.05,1,14,98,98,97.8,100,0
1765,0,8341.38,16,9,2,0,1,0.19,0,15,98,98,90,100,0
1766,0,6808.2,0,0,3,0,0,0.62,0,15,63.7,95.5,71.2,100,0
1767,0,15843.69,0,9,3,0,1,0.21,0,14,98,98,98.2,93.5,0
1768,0,36100.93,3,9,3,1,1,3.45,1,13,98,98,95.2,100,0
1769,1,2755.8,12,6,5,0,0,0.57,1,14,81.8,98,94.5,100,0
1770,0,38154.69,9,3,1,1,0,0.05,1,15,98,98,100,100,0
1771,0,16778.99,6,0,6,1,1,6.21,0,16,98,98,100,100,0
1772,1,1814.7,3,3,3,0,1,1.8,1,16,60.3,92.3,83.9,100,0
1773,0,9091.54,9,12,2,0,0,0.25,0,15,98,98,100,100,0
1774,0,6339.3,6,9,3,0,0,0.02,0,16,97.3,98,98,96.5,0
1775,0,26552.15,9,6,4,0,0,1.26,0,13,98,98,90,100,0
1776,0,3703.73,6,0,4,0,0,0.66,1,14,65.2,98,72.1,100,0
1777,0,4058.3,0,16,4,1,0,4.75,1,14,78.7,86.7,78.5,95.5,0
1778,0,4057.1,0,0,1,0,0,0.26,1,16,83.2,98,79.8,100,0
1779,0,24264.02,0,12,2,1,1,3.22,1,14,98,98,100,99.7,0
1780,0,9415.85,0,6,1,1,0,12.43,1,15,95.9,98,80.4,100,0
1781,1,880.6,12,0,3,0,1,1.65,1,14,87.9,98,100,100,0
1782,0,8220.37,9,6,3,0,0,1.63,1,15,93.8,98,92.9,100,0
1783,1,2321.55,9,6,6,1,0,9.39,1,15,68.3,93.5,69.6,100,0
1784,0,13683.9,6,3,3,0,0,0.99,0,18,98,98,100,100,0
1785,0,53112.94,3,3,4,1,0,5.54,0,15,98,98,97.9,100,0
1786,0,5176.34,0,9,2,0,0,0.65,1,13,78,98,84,95.3,0
1787,0,8791.95,16,3,0,0,0,0.85,0,13,98,98,100,93.6,0
1788,0,9473.82,12,6,4,1,0,0.59,1,16,98,98,97.6,100,0
1789,0,9957.84,12,3,1,0,0,0.86,0,14,98,98,100,95.3,0
1790,0,5524.39,0,9,3,1,1,0.11,0,18,72,88.2,72.3,84.1,0
1791,0,9011.51,16,6,3,1,0,0.4,1,16,98,98,87.5,91,0
1792,1,5306.09,12,16,1,0,1,0.68,1,13,98,98,98.8,100,0
1793,0,11545.94,3,6,0,0,0,0.01,0,13,89.8,98,88.6,98.8,0
1794,0,14066.65,9,9,4,0,1,0.37,1,15,98,98,100,100,0
1795,0,4397.21,9,9,0,0,0,0.17,0,12,98,98,97,100,0
1796,0,8689.69,3,12,2,1,0,3.53,1,12,98,98,96,100,0
1797,0,25028.47,3,0,2,1,0,3.46,0,16,98,98,89.6,92.3,0
1798,0,3252.33,6,9,2,1,0,0.72,1,12,90.4,98,100,100,0
1799,1,2169.62,3,3,2,0,0,1.52,1,17,66.5,89.6,82.8,100,0
1800,1,664.54,9,9,0,0,0,0.27,0,16,83.1,97.9,85.6,100,0
1801,0,20947.37,6,3,5,0,0,0.43,1,16,98,98,95.1,95.3,0
1802,0,6091.37,0,16,4,0,0,0.43,0,14,80.3,98,65.7,98.7,0
1803,0,21371.01,9,0,2,0,0,0.4,0,18,98,98,100,100,0
1804,0,4651,6,6,3,1,0,0.85,0,13,85.3,93.6,92.6,100,0
1805,0,23976.97,3,0,4,0,0,0.16,0,17,98,98,100,99.6,0
1806,0,16723.75,6,0,1,0,0,0.93,1,15,98,98,88.9,100,0
1807,0,3815.13,9,12,4,0,1,0.03,1,14,98,98,100,100,0
1808,0,4861.65,12,6,2,1,0,2.25,1,14,85.6,98,83.7,100,0
1809,0,11929.74,12,12,6,0,0,0.6,0,16,98,98,91.9,100,0
1810,0,14868.47,16,0,0,0,0,1.35,1,17,98,98,95.5,89.8,0
1811,0,11397.98,6,16,2,1,0,0.52,0,15,98,98,88.3,93.8,0
1812,0,10816.64,12,12,5,0,0,0.71,0,16,98,98,98,96.5,0
1813,0,12137.87,6,6,2,1,0,3.02,1,13,98,98,94.5,98,0
1814,0,13771.62,12,3,6,0,0,0.43,1,13,98,98,84.6,89.1,0
1815,1,3086.81,16,6,2,0,1,0.29,0,12,89.9,98,100,100,0
1816,0,7979.04,12,12,5,1,0,0.94,1,14,98,98,99.9,97.2,0
1817,0,5722.32,3,9,3,1,0,1.85,1,17,84.5,98,78.5,100,0
1818,0,18532.98,6,3,1,0,0,2.74,0,14,98,98,99.7,100,0
1819,0,9399.54,6,12,1,1,0,1.23,1,12,96.8,98,100,82.2,0
1820,1,3715.29,3,3,1,1,0,0.77,1,12,59.9,91.4,67,100,0
1821,0,34588.85,9,9,1,1,0,2.45,1,16,98,98,100,100,0
1822,1,3010.33,0,6,2,1,0,1.76,1,14,60.4,77.8,78.4,89.4,0
1823,1,3742.92,12,12,4,0,0,0.38,0,16,93.5,98,100,100,0
1824,0,4165.17,9,12,1,1,0,2.04,1,16,89.7,96.4,87.1,93.3,0
1825,0,73776.81,3,0,1,1,0,2.39,1,14,98,98,100,100,0
1826,0,10004.42,0,0,3,0,0,0.88,0,15,84.8,98,86.2,100,0
1827,0,4859.79,12,6,4,0,0,0.11,1,15,97.6,98,93.5,99.8,0
1828,0,7306.06,6,6,0,0,0,2.17,0,14,86.9,98,76.3,94.5,0
1829,0,7108.91,3,9,3,0,0,0.09,0,13,98,98,96.4,100,0
1830,0,6348.14,6,6,4,0,0,0.62,0,15,89.7,98,93,100,0
1831,0,6266,16,6,3,0,0,0.14,0,14,98,98,100,100,0
1832,0,4080.09,12,0,5,0,0,2.34,1,12,71.1,98,85.5,100,0
1833,0,5786.16,3,6,4,0,0,0.17,1,12,82.3,98,88.5,100,0
1834,0,3395.44,9,6,1,1,0,2.61,1,12,88.5,98,100,100,0
1835,0,20107.79,0,6,4,1,0,3.62,1,18,98,98,87.8,100,0
1836,0,8203.72,0,3,3,1,0,0.54,1,17,89.7,98,88.9,100,0
1837,0,4190.79,6,9,2,1,0,1.43,1,16,80.2,97.3,79.4,97,0
1838,0,16339.53,3,9,2,0,0,0.06,0,16,98,98,100,98.3,0
1839,0,6093.52,6,3,2,0,1,0.55,1,15,96.6,98,99.9,100,0
1840,0,22341.63,6,9,3,1,0,1.07,0,18,98,98,100,100,0
1841,0,8982.71,3,3,1,0,0,0.19,1,13,90.5,98,89.3,96.3,0
1842,0,6290.48,6,9,4,0,0,0.14,1,15,84.7,98,82.5,100,0
1843,1,2417.06,12,6,0,1,0,3.43,1,16,77.7,98,90.3,100,0
1844,0,30753.41,3,3,2,0,1,0.05,1,18,98,98,100,100,0
1845,1,2204.45,9,9,0,0,0,0.38,0,16,81.4,98,85.6,100,0
1846,0,8315.2,3,6,2,0,0,3.94,0,14,97.9,98,98.4,89.5,0
1847,0,6330.07,12,12,4,0,0,0.49,0,16,98,98,100,100,0
1848,1,2169.78,9,12,2,0,0,0.3,1,14,83.3,98,100,100,0
1849,1,4189,6,9,2,0,0,1.42,1,15,92.3,98,94.9,100,0
1850,0,6731.74,9,3,2,0,0,1.52,0,15,90.3,98,94.9,100,0
1851,1,2624.28,0,3,0,1,0,5.97,1,15,67.8,84.5,76.2,100,0
1852,0,5477.69,6,12,1,1,0,1.26,0,15,90.1,98,91.4,90,0
1853,0,13329.24,9,0,5,0,0,1.48,1,14,98,98,100,96.7,0
1854,0,5668.07,3,3,5,1,1,0.05,1,13,90.2,97.5,87,100,0
1855,0,6294.93,9,9,3,1,0,0.72,0,15,98,98,88.3,100,0
1856,0,4371.73,6,9,3,0,1,0.77,1,16,80.4,98,80,98.2,0
1857,0,4776.5,0,6,3,0,0,0.14,1,15,82.4,98,92.2,100,0
1858,0,9211.17,12,6,2,1,1,0.52,0,14,98,98,95,95.4,0
1859,1,4419.35,6,3,1,1,1,0.1,1,16,73,98,82,100,0
1860,0,24557.8,6,9,1,0,0,1.57,0,15,98,98,100,100,0
1861,0,10121.71,0,12,3,0,0,0.75,0,14,98,98,96.7,100,0
1862,1,3017.83,6,6,1,0,0,0.18,0,15,59.3,98,62.4,100,0
1863,0,10839.08,6,16,1,0,0,1.17,1,16,98,98,97.8,95.4,0
1864,0,19331.58,6,12,6,0,0,0.36,0,16,98,98,97.1,91.2,0
1865,0,2037.96,6,12,3,1,0,9.22,1,15,70.8,87.2,57.1,91.5,0
1866,0,7599.14,6,9,2,0,0,0.75,0,16,90.6,98,99.7,98,0
1867,0,9784.18,6,0,0,0,1,0.85,0,13,90.8,98,83.2,99.8,0
1868,0,13084.89,9,3,4,0,0,1.77,1,16,98,98,91.2,99.2,0
1869,0,36473.8,9,0,4,1,0,2.36,0,13,98,98,100,99.4,0
1870,0,10985.68,6,9,2,0,0,1.75,0,17,98,98,82.4,93,0
1871,0,35179.59,12,12,1,1,0,0.41,0,12,98,98,94.5,100,0
1872,1,4193.81,9,0,3,0,0,0.15,1,16,83.2,96.7,87.4,100,0
1873,1,2750.33,6,0,6,0,1,0.63,0,17,60.6,92.2,64.2,100,0
1874,1,3978.87,9,6,2,0,0,0.59,0,15,90,98,100,100,0
1875,0,7128.26,6,9,4,0,1,0.06,1,14,98,98,100,87.4,0
1876,0,7649.19,3,12,4,0,0,0.43,1,16,96.5,98,100,99.2,0
1877,0,4634.88,0,3,3,1,0,3.97,1,17,80.1,92.9,84.5,95.8,0
1878,0,13906.44,3,12,3,0,0,0.12,1,16,98,98,99.5,95.8,0
1879,0,17963.6,6,6,4,1,0,12.53,1,17,98,98,99.1,100,0
1880,0,7130.9,9,12,3,0,0,0.5,1,14,98,98,97.2,100,0
1881,0,4116.49,3,3,3,0,0,0.1,1,14,61.7,98,70,100,0
1882,1,696.02,9,9,3,0,0,0.02,0,17,79.5,98,90.8,100,0
1883,0,6337.03,12,9,1,1,0,5.07,0,15,94.8,98,94.5,100,0
1884,0,4111.68,0,0,1,1,0,2.7,1,15,63.7,85.3,63.4,96.8,0
1885,0,17807.91,12,12,3,0,0,1.45,1,13,98,98,100,100,0
1886,0,14692.67,9,6,0,1,1,3.75,0,14,98,98,100,100,0
1887,0,8281.65,12,6,4,0,1,0.82,0,12,98,98,91.4,99,0
1888,0,5489.38,12,12,5,0,0,1.7,0,18,98,98,96.1,100,0
1889,0,9089.85,9,3,4,0,0,0.45,1,15,98,98,94.6,92.7,0
1890,0,9985.15,9,9,6,0,0,0.93,0,13,98,98,100,98.8,0
1891,1,2980.98,6,12,1,1,0,6.65,0,13,89.2,98,100,100,0
1892,0,2340.08,6,3,3,0,0,1.02,0,13,86.1,98,88.8,100,0
1893,0,4917.04,3,3,4,1,0,4.96,0,17,66.2,91.3,81,88.6,0
1894,0,13335.41,6,0,0,0,1,0.63,1,15,98,98,100,98.4,0
1895,0,8584.29,12,3,2,1,1,4.66,1,15,94,98,100,100,0
1896,0,10065.68,3,9,3,0,0,0.09,0,15,98,98,100,98.8,0
1897,0,22012.94,9,0,4,0,1,0.49,0,15,98,98,99,100,0
1898,0,3784.2,12,16,5,0,0,1.66,0,17,98,98,100,97.7,0
1899,0,17112.56,0,0,1,0,0,0.21,1,14,98,98,100,95.3,0
1900,0,21238.98,3,6,4,1,1,2.22,1,14,98,98,100,99.6,0
1901,0,12549.71,9,9,2,0,1,0.92,1,15,98,98,100,100,0
1902,0,12004.74,3,6,1,1,0,2.19,0,14,98,98,100,98,0
1903,0,8466.64,0,9,3,0,0,0.08,1,16,98,98,100,100,0
1904,0,17461.4,6,12,1,0,0,0.69,0,16,98,98,92.4,96.9,0
1905,0,9325.14,12,0,2,0,0,0.15,0,18,96.4,98,100,96.7,0
1906,0,21008.52,12,9,2,0,0,0.49,1,14,98,98,100,100,0
1907,1,2585.57,6,12,3,0,0,0.49,1,14,88.7,96.4,91.9,100,0
1908,1,758.49,6,12,2,0,0,0.22,0,18,80.2,98,82.2,100,0
1909,0,6185.89,3,6,2,1,0,2.17,0,18,83.8,93.6,83.4,100,0
1910,0,38708.41,6,3,0,0,1,0.52,0,16,98,98,100,100,0
1911,0,15836.66,3,9,1,1,0,3.61,0,17,98,98,92.8,100,0
1912,0,4789.46,3,12,2,0,0,0.12,1,15,95.6,98,93.4,96.3,0
1913,0,17656.74,6,3,3,1,0,1.81,0,16,98,98,89.8,100,0
1914,0,12208.26,0,6,6,1,0,3.82,0,14,95.4,98,97.7,96.2,0
1915,0,36305.36,6,0,2,0,0,1.73,0,15,98,98,93.6,96,0
1916,0,16682.22,12,0,2,1,0,0.04,1,15,98,98,97.6,100,0
1917,0,6659.33,6,12,4,1,0,6.46,1,14,97.3,98,100,100,0
1918,0,3554.67,6,9,1,0,0,0.16,0,14,87.4,98,89.4,100,0
1919,0,9258.71,9,3,0,1,0,5.23,0,15,82.1,98,84.1,94.9,0
1920,0,15457.51,16,9,3,0,0,0.15,0,15,98,98,98.3,94.4,0
1921,0,38663.1,9,12,2,0,0,0.08,0,14,98,98,97.5,96,0
1922,0,13467.09,0,9,3,0,0,2.23,0,16,98,98,100,97.7,0
1923,1,8312.19,16,6,2,0,1,1.15,0,14,98,98,100,100,0
1924,0,5994.22,9,6,4,0,1,0.48,1,15,86.9,98,87.2,100,0
1925,0,7963.92,6,12,1,0,0,1.49,1,17,82.1,98,85.3,86.8,0
1926,0,8906.63,3,0,4,0,0,1.76,0,16,85.5,98,80.7,90.2,0
1927,0,10614.81,0,16,1,1,1,5.34,1,13,94.7,98,87.8,96.9,0
1928,0,34083.16,3,9,2,0,0,0.47,1,15,98,98,86.1,100,0
1929,0,19280.82,3,3,1,0,0,0.71,0,17,98,98,89.7,100,0
1930,1,2856.4,12,3,4,0,0,0.68,1,13,87.9,98,91.9,97.5,0
1931,0,4514.33,6,9,4,0,0,0.71,0,12,83.4,98,72.6,100,0
1932,0,4720.89,9,0,3,1,0,0.4,1,16,85.3,98,85.4,99.7,0
1933,0,9581.34,6,16,1,0,1,0.73,0,16,98,98,87.1,100,0
1934,0,16423.42,3,3,4,0,0,0.21,0,13,98,98,100,100,0
1935,0,8427.54,9,6,5,0,0,0.39,1,15,98,98,92.5,94.9,0
1936,0,26256.9,12,12,2,1,1,11.32,1,16,98,98,93.1,92.2,0
1937,0,22436.42,3,0,0,0,0,0.21,1,13,98,98,92.6,100,0
1938,1,3149.39,3,6,1,0,1,0.43,1,15,78.2,95.1,90.1,100,0
1939,1,3097.54,0,6,0,0,0,0.7,1,17,63.2,82.2,77.4,92,0
1940,0,40035.27,3,6,3,1,0,0.67,1,16,98,98,99.9,97.2,0
1941,0,7065.17,9,12,5,0,0,0.08,1,13,98,98,100,98.1,0
1942,0,5326.38,9,0,3,0,0,2.21,1,15,87.6,98,85.5,100,0
1943,0,24797.46,3,6,2,1,0,0.87,1,14,98,98,95.1,90,0
1944,0,13609.71,9,9,5,0,0,0.3,0,15,98,98,90.1,99,0
1945,1,3193.32,0,6,3,0,0,0.35,0,15,82.3,93.2,89.1,100,0
1946,0,5022.88,6,6,0,0,1,0.42,0,14,90,98,100,100,0
1947,0,4087.54,0,6,3,1,0,0.42,0,12,74.7,82.4,66.9,86.4,0
1948,0,9127.78,3,12,4,1,0,0.15,1,15,98,98,95.6,94.7,0
1949,0,10229.6,6,6,2,0,0,2.37,1,13,98,98,100,89.8,0
1950,0,7317.39,12,9,6,0,0,0.59,0,12,98,98,98.7,100,0
1951,0,15388.87,3,12,2,0,0,0.33,0,16,98,98,100,100,0
1952,0,6298.25,6,12,2,1,0,3.95,0,12,91,98,97.8,91.1,0
1953,1,1159.5,9,0,4,0,0,0.16,0,15,73.2,98,81.3,100,0
1954,0,2720.29,0,3,5,1,0,16.02,1,17,57.7,76.4,62.3,90,0
1955,0,10036.65,3,12,5,1,0,2.36,0,17,98,98,100,97.2,0
1956,1,1952.82,9,3,5,0,0,2.21,1,12,83.7,98,94.8,100,0
1957,0,5831.3,9,0,2,0,0,0.11,1,15,83.3,98,78.6,100,0
1958,0,66375.85,12,6,1,0,1,2.32,0,16,98,98,100,97.5,0
1959,0,24741.46,12,3,1,0,0,0.4,1,15,98,98,94.8,100,0
1960,0,4453.43,3,6,0,0,0,1.02,1,15,80.5,98,80.6,100,0
1961,0,11760.19,3,16,2,0,0,1.3,0,17,98,98,93.1,100,0
1962,0,23511.72,6,16,3,0,0,0.03,1,14,98,98,100,95.4,0
1963,0,11062.03,6,12,1,0,1,0.12,0,16,98,98,89,100,0
1964,0,16591.26,6,16,3,0,0,0.98,1,13,98,98,98.4,100,0
1965,0,24375.19,6,9,2,0,0,1.43,0,14,98,98,92.5,99.8,0
1966,1,2947.81,16,3,3,0,0,0.54,0,12,90.8,98,85.1,100,0
1967,0,7224.36,6,6,3,1,0,4.47,0,13,64.1,96.8,69.2,99,0
1968,1,3407.34,6,9,5,0,0,0.03,0,12,92,98,96.1,100,0
1969,0,14639.38,6,9,1,1,0,0.91,0,15,98,98,90.5,92.7,0
1970,0,9818.21,0,0,3,1,0,0.65,0,14,77.4,98,90.6,100,0
1971,0,3383.44,3,9,0,1,0,1.51,1,12,66.2,96.1,62.6,98.7,0
1972,1,2534.59,9,6,3,0,0,0.22,0,13,66.3,92.1,74.3,97.9,0
1973,0,4335.74,6,9,2,0,0,0.1,0,16,86.4,98,83.7,91.4,0
1974,0,4277.89,12,12,2,0,0,0.1,0,14,92.5,98,100,89.9,0
1975,0,4560.7,0,12,1,0,0,0.38,1,14,79.3,98,81.1,100,0
1976,0,6628.39,12,9,4,0,0,0.7,0,14,98,98,100,96.1,0
1977,0,16668.7,6,3,3,0,0,0.13,1,14,98,98,99.7,100,0
1978,0,5272.49,3,9,3,0,0,0.7,0,13,89.2,98,98.2,99.1,0
1979,0,22282.42,16,6,4,0,0,1.06,1,17,98,98,100,97.3,0
1980,0,10616.26,12,6,2,1,0,0.15,1,14,98,98,98.2,100,0
1981,0,7755.83,6,12,5,0,0,0.76,1,15,97,98,97,97.7,0
1982,0,11323,12,3,0,1,0,3.71,0,17,96.1,98,93.3,100,0
1983,1,3865.42,12,0,1,0,0,1.2,1,17,88.7,98,100,100,0
1984,0,5252.21,9,9,4,0,1,1.84,0,17,96.7,98,97.7,96.2,0
1985,0,7566.42,6,0,3,0,0,1.22,0,15,94,98,99.8,89.7,0
1986,0,7971.93,6,6,4,1,0,10.13,0,13,71.8,98,75.1,98.8,0
1987,1,5178.76,12,3,2,0,0,0.11,1,15,93.4,98,95.2,100,0
1988,0,12630.49,6,6,3,0,0,0.32,1,14,98,98,100,100,0
1989,0,20837.37,6,12,2,0,0,0.03,1,15,98,98,98.4,100,0
1990,0,3730.16,6,0,1,0,0,0.6,1,16,87.1,98,90.5,100,0
1991,0,6442.99,6,9,3,1,0,6.65,0,16,75.9,98,80.5,98.1,0
1992,0,16004.64,12,6,4,0,0,0.63,1,16,98,98,96.8,100,0
1993,0,7064.77,3,0,3,1,1,4.05,0,13,87.5,98,92.8,97.8,0
1994,0,12203.93,0,0,1,1,0,0.83,0,16,97.2,98,94.2,97.8,0
1995,0,14252.38,0,9,2,0,0,0.36,0,14,98,98,87.7,91.6,0
1996,0,23989.89,0,9,3,1,0,6.25,1,14,98,98,94.7,96.8,0
1997,0,3970.2,9,3,2,0,0,1.61,0,15,83,98,82.5,95.8,0
1998,1,4821.43,9,12,0,0,0,0.34,1,13,94.6,98,100,96.6,0
1999,0,9081.81,6,3,2,0,1,0.02,1,18,98,98,100,92.8,0
2000,0,4512.59,12,6,1,0,0,0.07,0,14,92.1,98,95.7,100,0
